NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
8,1,1,69,0,,01:46.7,0,42.094,0,35.406,0,58.3,03:04.2,18:04.2,01:46.7,00:42.1,00:35.4,OTUR,01:16.1,,NIO ,,Location 5,Free Practice 3
8,1,2,102,0,,29.148,0,31.139,0,29.104,0,120.1,04:33.6,19:33.6,00:29.1,00:31.1,00:29.1,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,3,83,0,,28.39,0,30.345,0,28.618,0,122.9,06:01.0,21:01.0,00:28.4,00:30.3,00:28.6,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,4,93,0,,27.691,0,30.349,0,28.636,0,123.9,07:27.7,22:27.7,00:27.7,00:30.3,00:28.6,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,5,93,0,,27.917,0,30.108,0,28.994,0,123.4,08:54.7,23:54.7,00:27.9,00:30.1,00:29.0,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,6,104,0,,27.655,0,30.305,0,28.953,0,123.5,10:21.6,25:21.6,00:27.7,00:30.3,00:29.0,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,7,96,0,B,28.79,0,35.651,0,02:16.8,0,53.4,13:42.8,28:42.8,00:28.8,00:35.7,02:16.8,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,8,101,0,,47.735,0,34.299,0,30.619,0,95.3,15:35.5,30:35.5,00:47.7,00:34.3,00:30.6,OTUR,02:11.2,,NIO ,,Location 5,Free Practice 3
8,1,9,100,0,,26.986,0,29.484,0,28.334,0,126.6,17:00.3,32:00.3,00:27.0,00:29.5,00:28.3,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,10,84,0,,26.994,0,29.603,0,28.366,0,126.4,18:25.2,33:25.2,00:27.0,00:29.6,00:28.4,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,11,79,0,,37.545,0,38.464,0,32.252,0,99.2,20:13.5,35:13.5,00:37.5,00:38.5,00:32.3,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,12,98,0,,27.185,0,29.964,0,28.639,0,125.1,21:39.3,36:39.3,00:27.2,00:30.0,00:28.6,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,13,90,0,B,30.889,0,36.878,0,05:08.4,0,28.5,27:55.5,42:55.5,00:30.9,00:36.9,05:08.4,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,14,90,0,,53.218,0,41.294,0,33.86,0,83.6,30:03.9,45:03.9,00:53.2,00:41.3,00:33.9,OTUR,05:03.5,,NIO ,235.0,Location 5,Free Practice 3
8,1,15,99,0,,26.607,0,29.314,0,28.227,0,127.6,31:28.0,46:28.0,00:26.6,00:29.3,00:28.2,OTUR,,,NIO ,235.0,Location 5,Free Practice 3
8,1,16,69,0,,32.984,0,40.871,0,33.842,0,99.7,33:15.7,48:15.7,00:33.0,00:40.9,00:33.8,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,17,90,0,,27.045,0,29.6,0,28.495,0,126.1,34:40.8,49:40.8,00:27.0,00:29.6,00:28.5,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,18,77,0,B,29.668,0,38.714,0,04:36.0,0,31.2,40:25.2,55:25.2,00:29.7,00:38.7,04:36.0,OTUR,,,NIO ,,Location 5,Free Practice 3
8,1,19,102,0,,47.979,0,34.168,0,29.261,0,96.4,42:16.6,57:16.6,00:48.0,00:34.2,00:29.3,OTUR,04:27.8,,NIO ,250.0,Location 5,Free Practice 3
8,1,20,84,2,,26.364,2,28.862,2,27.853,2,129.2,43:39.7,58:39.7,00:26.4,00:28.9,00:27.9,OTUR,,,NIO ,250.0,Location 5,Free Practice 3
8,1,21,116,0,,32.501,0,37.557,0,33.855,0,103.3,45:23.6,00:23.6,00:32.5,00:37.6,00:33.9,OTUR,,,NIO ,250.0,Location 5,Free Practice 3
88,1,1,106,0,,01:36.2,0,40.428,0,31.306,0,63.9,02:47.9,17:47.9,01:36.2,00:40.4,00:31.3,TB,01:07.1,,NIOO,,Location 5,Free Practice 3
88,1,2,93,0,,29.157,0,31.558,0,29.71,0,118.7,04:18.3,19:18.3,00:29.2,00:31.6,00:29.7,TB,,,NIOO,,Location 5,Free Practice 3
88,1,3,116,0,,28.149,0,30.275,0,28.697,0,123.2,05:45.5,20:45.5,00:28.1,00:30.3,00:28.7,TB,,,NIOO,,Location 5,Free Practice 3
88,1,4,95,0,,28.033,0,30.329,0,28.46,0,123.6,07:12.3,22:12.3,00:28.0,00:30.3,00:28.5,TB,,,NIOO,,Location 5,Free Practice 3
88,1,5,75,0,,27.912,0,30.142,0,28.461,0,124.1,08:38.8,23:38.8,00:27.9,00:30.1,00:28.5,TB,,,NIOO,,Location 5,Free Practice 3
88,1,6,123,0,,27.745,0,30.313,0,28.378,0,124.2,10:05.2,25:05.2,00:27.7,00:30.3,00:28.4,TB,,,NIOO,,Location 5,Free Practice 3
88,1,7,101,0,,28.029,0,30.524,0,28.772,0,122.9,11:32.5,26:32.5,00:28.0,00:30.5,00:28.8,TB,,,NIOO,,Location 5,Free Practice 3
88,1,8,131,0,B,28.124,0,35.779,0,02:04.1,0,57.1,14:40.6,29:40.6,00:28.1,00:35.8,02:04.1,TB,,,NIOO,,Location 5,Free Practice 3
88,1,9,70,0,,51.647,0,35.144,0,30.295,0,91.7,16:37.7,31:37.7,00:51.6,00:35.1,00:30.3,TB,01:59.7,,NIOO,,Location 5,Free Practice 3
88,1,10,68,0,,27.07,0,29.446,0,28.182,0,126.7,18:02.4,33:02.4,00:27.1,00:29.4,00:28.2,TB,,,NIOO,,Location 5,Free Practice 3
88,1,11,175,0,,32.844,0,37.182,0,30.302,0,107.0,19:42.7,34:42.7,00:32.8,00:37.2,00:30.3,TB,,,NIOO,,Location 5,Free Practice 3
88,1,12,125,0,,26.592,0,29.453,0,28.29,0,127.3,21:07.0,36:07.0,00:26.6,00:29.5,00:28.3,TB,,,NIOO,,Location 5,Free Practice 3
88,1,13,74,0,B,31.283,0,39.381,0,06:20.6,0,23.8,28:38.3,43:38.3,00:31.3,00:39.4,06:20.6,TB,,,NIOO,,Location 5,Free Practice 3
88,1,14,102,0,,48.807,0,40.783,0,30.773,0,89.2,30:38.6,45:38.6,00:48.8,00:40.8,00:30.8,TB,06:09.9,,NIOO,235.0,Location 5,Free Practice 3
88,1,15,72,0,,26.232,0,35.987,0,29.598,0,116.9,32:10.5,47:10.5,00:26.2,00:36.0,00:29.6,TB,,,NIOO,235.0,Location 5,Free Practice 3
88,1,16,85,0,,29.915,0,39.59,0,34.633,0,103.1,33:54.6,48:54.6,00:29.9,00:39.6,00:34.6,TB,,,NIOO,,Location 5,Free Practice 3
88,1,17,70,0,,26.905,0,29.503,0,28.303,0,126.7,35:19.3,50:19.3,00:26.9,00:29.5,00:28.3,TB,,,NIOO,,Location 5,Free Practice 3
88,1,18,169,0,B,28.18,0,37.474,0,04:29.6,0,32.0,40:54.6,55:54.6,00:28.2,00:37.5,04:29.6,TB,,,NIOO,,Location 5,Free Practice 3
88,1,19,87,0,,47.644,0,35.776,0,32.983,0,92.2,42:51.0,57:51.0,00:47.6,00:35.8,00:33.0,TB,04:24.4,,NIOO,250.0,Location 5,Free Practice 3
88,1,20,176,2,,26.107,2,28.593,2,27.726,2,130.2,44:13.4,59:13.4,00:26.1,00:28.6,00:27.7,TB,,,NIOO,250.0,Location 5,Free Practice 3
88,1,21,87,0,,30.645,0,32.257,0,29.931,0,115.6,45:46.2,00:46.2,00:30.6,00:32.3,00:29.9,TB,,,NIOO,250.0,Location 5,Free Practice 3
94,1,1,90,0,,02:15.1,0,34.188,0,30.158,0,53.8,03:19.4,18:19.4,02:15.1,00:34.2,00:30.2,AL,01:46.9,,MAHINDRAd,,Location 5,Free Practice 3
94,1,2,70,0,,27.99,0,37.026,0,30.975,0,111.8,04:55.4,19:55.4,00:28.0,00:37.0,00:31.0,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,3,99,0,,26.941,0,29.753,0,28.41,0,126.1,06:20.5,21:20.5,00:26.9,00:29.8,00:28.4,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,4,94,0,,33.578,0,40.173,0,32.456,0,101.1,08:06.7,23:06.7,00:33.6,00:40.2,00:32.5,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,5,73,0,,26.914,0,29.538,0,28.637,0,126.2,09:31.8,24:31.8,00:26.9,00:29.5,00:28.6,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,6,77,0,,28.19,0,29.92,0,28.294,0,124.2,10:58.2,25:58.2,00:28.2,00:29.9,00:28.3,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,7,68,0,,27.556,0,29.941,0,28.4,0,125.0,12:24.1,27:24.1,00:27.6,00:29.9,00:28.4,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,8,100,0,,27.753,0,29.832,0,28.679,0,124.4,13:50.4,28:50.4,00:27.8,00:29.8,00:28.7,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,9,91,0,,27.489,0,29.898,0,28.995,0,124.3,15:16.7,30:16.7,00:27.5,00:29.9,00:29.0,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,10,68,0,,27.498,0,29.853,0,28.596,0,124.9,16:42.7,31:42.7,00:27.5,00:29.9,00:28.6,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,11,87,0,,27.453,0,29.796,0,29.035,0,124.4,18:09.0,33:09.0,00:27.5,00:29.8,00:29.0,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,12,112,0,,33.779,0,41.437,0,38.151,0,94.7,20:02.3,35:02.3,00:33.8,00:41.4,00:38.2,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,13,95,0,,34.102,0,36.907,0,31.94,0,104.3,21:45.3,36:45.3,00:34.1,00:36.9,00:31.9,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,14,100,0,,26.762,0,29.871,0,28.318,0,126.4,23:10.2,38:10.2,00:26.8,00:29.9,00:28.3,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,15,53,0,B,30.023,0,33.289,0,04:18.4,0,33.4,28:31.9,43:31.9,00:30.0,00:33.3,04:18.4,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,16,105,0,,47.976,0,37.847,0,29.472,0,93.1,30:27.2,45:27.2,00:48.0,00:37.8,00:29.5,AL,04:12.4,,MAHINDRAd,235.0,Location 5,Free Practice 3
94,1,17,91,0,,26.299,0,28.834,0,27.721,2,129.6,31:50.1,46:50.1,00:26.3,00:28.8,00:27.7,AL,,,MAHINDRAd,250.0,Location 5,Free Practice 3
94,1,18,96,0,B,29.621,0,32.283,0,03:46.4,0,37.2,36:38.4,51:38.4,00:29.6,00:32.3,03:46.4,AL,,,MAHINDRAd,250.0,Location 5,Free Practice 3
94,1,19,76,0,,47.293,0,32.913,0,28.799,0,98.5,38:27.4,53:27.4,00:47.3,00:32.9,00:28.8,AL,03:39.9,,MAHINDRAd,250.0,Location 5,Free Practice 3
94,1,20,99,2,,26.164,2,28.789,2,27.736,0,129.8,39:50.1,54:50.1,00:26.2,00:28.8,00:27.7,AL,,,MAHINDRAd,250.0,Location 5,Free Practice 3
94,1,21,71,0,,29.55,0,38.305,0,33.352,0,106.1,41:31.3,56:31.3,00:29.5,00:38.3,00:33.4,AL,,,MAHINDRAd,250.0,Location 5,Free Practice 3
94,1,22,76,0,,32.543,0,37.31,0,33.831,0,103.5,43:15.0,58:15.0,00:32.5,00:37.3,00:33.8,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,23,102,0,,30.258,0,34.745,0,34.003,0,108.4,44:54.0,59:54.0,00:30.3,00:34.7,00:34.0,AL,,,MAHINDRAd,,Location 5,Free Practice 3
94,1,24,117,0,,26.774,0,29.414,0,28.563,0,126.7,46:18.7,01:18.7,00:26.8,00:29.4,00:28.6,AL,,,MAHINDRAd,,Location 5,Free Practice 3
99,1,1,119,0,,01:30.0,0,34.436,0,32.27,0,68.5,02:36.7,17:36.7,01:30.0,00:34.4,00:32.3,PWEHRL,01:01.8,,TAG ,,Location 5,Free Practice 3
99,1,2,113,0,,29.388,0,31.181,0,29.728,0,118.9,04:07.0,19:07.0,00:29.4,00:31.2,00:29.7,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,3,80,0,,27.504,0,30.251,0,28.977,0,123.8,05:33.7,20:33.7,00:27.5,00:30.3,00:29.0,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,4,102,0,,27.357,0,29.829,0,29.086,0,124.4,07:00.0,22:00.0,00:27.4,00:29.8,00:29.1,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,5,106,0,,27.448,0,30.066,0,29,0,124.1,08:26.5,23:26.5,00:27.4,00:30.1,00:29.0,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,6,98,0,,29.247,0,45.505,0,37.93,0,95.3,10:19.2,25:19.2,00:29.2,00:45.5,00:37.9,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,7,81,0,,26.842,0,29.327,0,28.407,0,126.9,11:43.7,26:43.7,00:26.8,00:29.3,00:28.4,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,8,104,0,,31.148,0,43.216,0,30.848,0,102.0,13:28.9,28:28.9,00:31.1,00:43.2,00:30.8,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,9,68,0,,26.745,0,29.322,0,28.428,0,127.1,14:53.4,29:53.4,00:26.7,00:29.3,00:28.4,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,10,83,0,,27.806,0,29.944,0,29.12,0,123.6,16:20.3,31:20.3,00:27.8,00:29.9,00:29.1,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,11,83,0,,27.485,0,29.99,0,29.155,0,123.9,17:46.9,32:46.9,00:27.5,00:30.0,00:29.2,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,12,134,0,B,28.624,0,41.298,0,05:18.5,0,27.6,24:15.3,39:15.3,00:28.6,00:41.3,05:18.5,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,13,86,0,,46.532,0,34.951,0,28.386,0,97.7,26:05.2,41:05.2,00:46.5,00:35.0,00:28.4,PWEHRL,05:10.8,,TAG ,235.0,Location 5,Free Practice 3
99,1,14,98,0,,26.462,0,29.578,0,28.251,0,127.4,27:29.5,42:29.5,00:26.5,00:29.6,00:28.3,PWEHRL,,,TAG ,235.0,Location 5,Free Practice 3
99,1,15,85,0,,30.409,0,39.251,0,35.256,0,102.3,29:14.4,44:14.4,00:30.4,00:39.3,00:35.3,PWEHRL,,,TAG ,235.0,Location 5,Free Practice 3
99,1,16,86,0,,27.323,0,29.393,0,28.71,0,125.7,30:39.8,45:39.8,00:27.3,00:29.4,00:28.7,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,17,73,0,,28.619,0,31.272,0,30.155,0,119.2,32:09.9,47:09.9,00:28.6,00:31.3,00:30.2,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,18,69,0,,27.627,0,40.534,0,35.162,0,103.9,33:53.2,48:53.2,00:27.6,00:40.5,00:35.2,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,19,102,0,,27.246,0,29.454,0,28.873,0,125.5,35:18.8,50:18.8,00:27.2,00:29.5,00:28.9,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,20,83,0,B,32.065,0,31.286,0,02:08.1,0,56.1,38:30.2,53:30.2,00:32.1,00:31.3,02:08.1,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,21,90,0,,47.338,0,30.266,0,28.805,0,100.9,40:16.6,55:16.6,00:47.3,00:30.3,00:28.8,PWEHRL,02:03.6,,TAG ,250.0,Location 5,Free Practice 3
99,1,22,69,2,,26.158,2,28.641,2,27.748,2,130.0,41:39.2,56:39.2,00:26.2,00:28.6,00:27.7,PWEHRL,,,TAG ,250.0,Location 5,Free Practice 3
99,1,23,98,0,B,28.177,0,30.606,0,01:23.5,0,75.4,44:01.5,59:01.5,00:28.2,00:30.6,01:23.5,PWEHRL,,,TAG ,,Location 5,Free Practice 3
99,1,24,103,0,,44.565,0,31.861,0,36.336,0,95.2,45:54.3,00:54.3,00:44.6,00:31.9,00:36.3,PWEHRL,01:17.8,,TAG ,,Location 5,Free Practice 3
10,1,1,83,0,,02:37.6,0,34.952,0,38.378,0,46.5,03:51.0,11:51.0,02:37.6,00:35.0,00:38.4,SB,02:12.2,2.0,JR,250.0,Location 5,Qualifying Group 2
10,1,2,105,2,,26.986,2,28.881,2,28.425,2,127.4,05:15.2,13:15.2,00:27.0,00:28.9,00:28.4,SB,,2.0,JR,250.0,Location 5,Qualifying Group 2
11,1,1,133,0,,02:37.1,0,34.714,0,36.349,0,47.1,03:48.1,11:48.1,02:37.1,00:34.7,00:36.3,LGRA,02:10.4,2.0,AD,250.0,Location 5,Qualifying Group 2
11,1,2,102,2,,26.645,2,29.226,2,28.113,2,127.8,05:12.1,13:12.1,00:26.6,00:29.2,00:28.1,LGRA,,2.0,AD,250.0,Location 5,Qualifying Group 2
25,1,1,92,0,,02:33.2,0,35.006,0,34.034,0,48.3,03:42.3,11:42.3,02:33.2,00:35.0,00:34.0,JVER,02:05.9,2.0,DS,250.0,Location 5,Qualifying Group 2
25,1,2,96,2,,26.309,2,28.875,2,28.02,2,129.0,05:05.5,13:05.5,00:26.3,00:28.9,00:28.0,JVER,,2.0,DS,250.0,Location 5,Qualifying Group 2
27,1,1,84,0,,02:30.6,0,34.71,0,32.85,0,49.2,03:38.2,11:38.2,02:30.6,00:34.7,00:32.8,J,02:02.8,2.0,BMWE,250.0,Location 5,Qualifying Group 2
27,1,2,73,4,,26.177,4,28.846,4,27.793,4,129.6,05:01.0,13:01.0,00:26.2,00:28.8,00:27.8,J,,2.0,BMWE,250.0,Location 5,Qualifying Group 2
29,1,1,127,0,,02:28.6,0,34.172,0,31.119,0,50.2,03:33.9,11:33.9,02:28.6,00:34.2,00:31.1,AS,02:00.4,2.0,MAHINDRAd,250.0,Location 5,Qualifying Group 2
29,1,2,82,2,,26.959,2,29.151,2,28.069,2,127.5,04:58.1,12:58.1,00:27.0,00:29.2,00:28.1,AS,,2.0,MAHINDRAd,250.0,Location 5,Qualifying Group 2
48,1,1,96,0,,02:36.5,0,34.218,0,35.152,0,47.5,03:45.9,11:45.9,02:36.5,00:34.2,00:35.2,EMORT,02:08.6,2.0,ROKo,250.0,Location 5,Qualifying Group 2
48,1,2,74,2,,26.37,2,29.012,2,27.853,2,129.0,05:09.1,13:09.1,00:26.4,00:29.0,00:27.9,EMORT,,2.0,ROKo,250.0,Location 5,Qualifying Group 2
23,1,1,91,0,,02:43.9,0,33.497,0,34.484,0,46.3,03:51.9,27:51.9,02:43.9,00:33.5,00:34.5,SBU,02:17.0,4.0,Nt,250.0,Location 5,Qualifying Group 4
23,1,2,116,3,,26.602,3,28.92,3,27.933,2,128.6,05:15.4,29:15.3,00:26.6,00:28.9,00:27.9,SBU,,4.0,Nt,250.0,Location 5,Qualifying Group 4
6,1,1,85,0,,02:34.3,0,35.121,0,32.021,0,48.5,03:41.4,27:41.4,02:34.3,00:35.1,00:32.0,J,02:06.0,4.0,DRAGONR,250.0,Location 5,Qualifying Group 4
6,1,2,86,2,,27.849,2,29.109,2,28.245,2,126.0,05:06.6,29:06.6,00:27.8,00:29.1,00:28.2,J,,4.0,DRAGONR,250.0,Location 5,Qualifying Group 4
7,1,1,82,0,,02:04.4,0,32.803,0,29.536,0,57.5,03:06.7,27:06.7,02:04.4,00:32.8,00:29.5,SM,01:39.0,4.0,DRAGONo,250.0,Location 5,Qualifying Group 4
7,1,2,115,2,,26.713,2,29.579,2,28.153,2,127.1,04:31.1,28:31.1,00:26.7,00:29.6,00:28.2,SM,,4.0,DRAGONo,250.0,Location 5,Qualifying Group 4
71,1,1,113,0,,02:38.1,0,36.458,0,33.093,0,47.2,03:47.6,27:47.6,02:38.1,00:36.5,00:33.1,NN,02:08.4,4.0,ROK ,250.0,Location 5,Qualifying Group 4
71,1,2,71,2,,26.65,2,29.305,2,27.834,3,128.1,05:11.4,29:11.4,00:26.6,00:29.3,00:27.8,NN,,4.0,ROK ,250.0,Location 5,Qualifying Group 4
8,1,1,72,0,,02:19.7,0,37.276,0,31.792,0,51.4,03:28.7,27:28.7,02:19.7,00:37.3,00:31.8,OTUR,01:51.0,4.0,NIO ,250.0,Location 5,Qualifying Group 4
8,1,2,87,2,,27.263,2,29.409,2,28.168,2,126.5,04:53.6,28:53.6,00:27.3,00:29.4,00:28.2,OTUR,,4.0,NIO ,250.0,Location 5,Qualifying Group 4
88,1,1,126,0,,02:24.8,0,37.47,0,34.954,0,49.4,03:37.2,27:37.2,02:24.8,00:37.5,00:35.0,TB,01:57.3,4.0,NIOO,250.0,Location 5,Qualifying Group 4
88,1,2,73,2,,26.65,2,29.073,2,27.86,2,128.4,05:00.8,29:00.8,00:26.6,00:29.1,00:27.9,TB,,4.0,NIOO,250.0,Location 5,Qualifying Group 4
22,1,1,79,0,,02:42.4,0,33.433,0,34.373,0,46.6,03:50.2,19:50.2,02:42.4,00:33.4,00:34.4,OROWL,02:16.6,3.0,N ,250.0,Location 5,Qualifying Group 3
22,1,2,100,3,,26.373,2,28.782,4,27.897,2,129.3,05:13.3,21:13.3,00:26.4,00:28.8,00:27.9,OROWL,,3.0,N ,250.0,Location 5,Qualifying Group 3
28,1,1,122,0,,02:15.9,0,31.577,0,29.064,0,54.6,03:16.5,19:16.5,02:15.9,00:31.6,00:29.1,MNT,01:50.8,3.0,BMWl,250.0,Location 5,Qualifying Group 3
28,1,2,99,2,,26.449,2,29.499,2,27.692,4,128.4,04:40.1,20:40.1,00:26.4,00:29.5,00:27.7,MNT,,3.0,BMWl,250.0,Location 5,Qualifying Group 3
36,1,1,74,0,,02:25.1,0,34.12,0,33.566,0,50.4,03:32.8,19:32.8,02:25.1,00:34.1,00:33.6,ALOTTE,01:57.1,3.0,TAG ,250.0,Location 5,Qualifying Group 3
36,1,2,90,2,,26.749,2,28.977,2,27.91,2,128.4,04:56.5,20:56.5,00:26.7,00:29.0,00:27.9,ALOTTE,,3.0,TAG ,250.0,Location 5,Qualifying Group 3
37,1,1,120,0,,02:30.3,0,34.933,0,31.994,0,49.4,03:37.2,19:37.2,02:30.3,00:34.9,00:32.0,N,02:01.5,3.0,EA,250.0,Location 5,Qualifying Group 3
37,1,2,104,2,,26.43,2,28.936,2,28.133,2,128.6,05:00.7,21:00.7,00:26.4,00:28.9,00:28.1,N,,3.0,EA,250.0,Location 5,Qualifying Group 3
94,1,1,92,0,,02:34.5,0,35.511,0,34.434,0,47.8,03:44.4,19:44.4,02:34.5,00:35.5,00:34.4,AL,02:07.4,3.0,MAHINDRAd,250.0,Location 5,Qualifying Group 3
94,1,2,68,2,,26.36,3,28.935,2,27.917,2,129.0,05:07.7,21:07.7,00:26.4,00:28.9,00:27.9,AL,,3.0,MAHINDRAd,250.0,Location 5,Qualifying Group 3
99,1,1,140,0,,02:34.8,0,33.584,0,34.184,0,48.2,03:42.6,19:42.6,02:34.8,00:33.6,00:34.2,PWEHRL,02:10.3,3.0,TAG ,250.0,Location 5,Qualifying Group 3
99,1,2,89,2,,26.383,2,28.932,2,27.912,2,129.0,05:05.8,21:05.8,00:26.4,00:28.9,00:27.9,PWEHRL,,3.0,TAG ,250.0,Location 5,Qualifying Group 3
10,1,1,73,0,,01:21.2,0,32.553,0,21.912,0,61.5,02:15.7,17:15.7,01:21.2,00:32.6,00:21.9,SB,00:47.8,,JR,,Location 6,Free Practice 3
10,1,2,133,0,,26.13,0,29.227,0,21.57,0,108.6,03:32.6,18:32.6,00:26.1,00:29.2,00:21.6,SB,,,JR,,Location 6,Free Practice 3
10,1,3,80,0,,27.038,0,34,0,22.27,0,100.3,04:55.9,19:55.9,00:27.0,00:34.0,00:22.3,SB,,,JR,,Location 6,Free Practice 3
10,1,4,105,0,,24.945,0,27.891,0,19.986,0,114.7,06:08.8,21:08.8,00:24.9,00:27.9,00:20.0,SB,,,JR,,Location 6,Free Practice 3
10,1,5,111,0,B,25.595,0,28.915,0,04:44.7,0,24.6,11:47.9,26:47.9,00:25.6,00:28.9,04:44.7,SB,,,JR,,Location 6,Free Practice 3
10,1,6,103,0,,38.49,0,29.595,0,22.604,0,92.1,13:18.6,28:18.6,00:38.5,00:29.6,00:22.6,SB,04:30.3,,JR,,Location 6,Free Practice 3
10,1,7,117,0,,26.145,0,31.602,0,21.957,0,104.8,14:38.3,29:38.3,00:26.1,00:31.6,00:22.0,SB,,,JR,,Location 6,Free Practice 3
10,1,8,88,0,,23.846,0,27.087,0,19.345,0,118.8,15:48.6,30:48.6,00:23.8,00:27.1,00:19.3,SB,,,JR,,Location 6,Free Practice 3
10,1,9,108,0,,34.402,0,40.39,0,23.102,0,85.3,17:26.5,32:26.5,00:34.4,00:40.4,00:23.1,SB,,,JR,,Location 6,Free Practice 3
10,1,10,109,0,,23.802,0,27.15,0,19.138,0,119.2,18:36.6,33:36.6,00:23.8,00:27.1,00:19.1,SB,,,JR,,Location 6,Free Practice 3
10,1,11,89,0,,32.064,0,34.312,0,31.866,0,85.0,20:14.8,35:14.8,00:32.1,00:34.3,00:31.9,SB,,,JR,,Location 6,Free Practice 3
10,1,12,100,0,B,31.385,0,34.888,0,04:35.3,0,24.4,25:56.4,40:56.4,00:31.4,00:34.9,04:35.3,SB,,,JR,,Location 6,Free Practice 3
10,1,13,96,0,,33.941,0,32.179,0,24.499,0,92.2,27:27.1,42:27.1,00:33.9,00:32.2,00:24.5,SB,04:15.9,,JR,,Location 6,Free Practice 3
10,1,14,113,0,,33.382,0,34.014,0,21.857,0,93.6,28:56.3,43:56.3,00:33.4,00:34.0,00:21.9,SB,,,JR,235.0,Location 6,Free Practice 3
10,1,15,117,0,,23.659,0,26.86,0,19.186,0,119.8,30:06.0,45:06.0,00:23.7,00:26.9,00:19.2,SB,,,JR,250.0,Location 6,Free Practice 3
10,1,16,88,0,,30.812,0,38.335,0,21.907,0,91.7,31:37.1,46:37.1,00:30.8,00:38.3,00:21.9,SB,,,JR,,Location 6,Free Practice 3
10,1,17,73,0,,23.905,0,27.257,0,19.35,0,118.4,32:47.6,47:47.6,00:23.9,00:27.3,00:19.4,SB,,,JR,,Location 6,Free Practice 3
10,1,18,116,0,B,25.976,0,27.894,0,05:26.7,0,21.9,39:08.1,54:08.1,00:26.0,00:27.9,05:26.7,SB,,,JR,,Location 6,Free Practice 3
10,1,19,155,0,,33.789,0,31.657,0,24.322,0,93.0,40:37.9,55:37.9,00:33.8,00:31.7,00:24.3,SB,05:12.9,,JR,,Location 6,Free Practice 3
10,1,20,86,0,,26.175,0,33.601,0,21.44,0,102.8,41:59.1,56:59.1,00:26.2,00:33.6,00:21.4,SB,,,JR,250.0,Location 6,Free Practice 3
10,1,21,71,2,,23.379,2,26.765,2,18.846,2,121.1,43:08.1,58:08.1,00:23.4,00:26.8,00:18.8,SB,,,JR,250.0,Location 6,Free Practice 3
10,1,22,119,0,,27.66,0,38.91,0,22.648,0,93.6,44:37.3,59:37.3,00:27.7,00:38.9,00:22.6,SB,,,JR,,Location 6,Free Practice 3
